student_id,name,course,attendance,previous_score,study_hours,grade_percent,grade_letter,pass_fail,predicted_pass_fail,predicted_is_weak
STD002451,Amit Rathod,BCA - Software Engineering,49.3,46.6,1.3,99.0,F,Fail,Fail,1
STD002460,Shreya Chopra,BTech - ECE,58.9,87.7,0.0,85.0,F,Fail,Fail,1
STD002465,Karthik Sharma,BSc - Computer Science,55.3,66.3,4.4,82.0,F,Fail,Fail,1
STD002467,Pooja Yadav,BA - Economics,72.0,65.9,2.3,45.0,F,Fail,Fail,1
STD002470,Diya Singh,BTech - ECE,89.4,75.8,2.6,42.0,F,Fail,Fail,1
STD002480,Isha Naidu,BSc - Biology,59.4,78.1,0.4,67.0,F,Fail,Fail,1
STD002488,Varun Rao,BTech - CSE,98.0,77.8,0.6,40.0,F,Fail,Fail,1
STD002489,Ritika Rao,BTech - Civil,84.1,52.4,3.1,44.0,F,Fail,Fail,1
STD002493,Vikram Naidu,BSc - Computer Science,59.1,66.1,3.6,72.0,F,Fail,Fail,1
STD002504,Arjun Jain,BBA - Finance,75.4,67.4,3.9,45.0,F,Fail,Fail,1
STD002508,Amit Singh,BTech - ECE,46.1,84.0,3.0,53.0,F,Fail,Fail,1
STD002518,Pooja Jain,BTech - IT,58.1,89.1,2.2,84.0,F,Fail,Fail,1
STD002524,Arjun Chopra,BSc - Computer Science,51.9,66.4,3.6,60.0,F,Fail,Fail,1
STD002530,Harsh Yadav,BSc - Computer Science,55.8,77.4,2.5,62.0,F,Fail,Fail,1
STD002549,Vikram Patel,BTech - CSE,55.6,97.7,3.9,77.0,F,Fail,Fail,1
STD002575,Vikram Bose,BTech - Mechanical,73.3,78.6,0.9,45.0,F,Fail,Fail,1
STD002581,Rohan Sharma,BSc - Biology,91.1,100.0,3.0,41.0,F,Fail,Fail,1
STD002582,Rohan Nair,BSc - Computer Science,73.7,78.3,0.7,51.0,F,Fail,Fail,1
STD002587,Rohan Patel,BSc - Computer Science,58.4,73.7,2.4,87.0,F,Fail,Fail,1
STD002589,Pooja Naidu,BTech - CSE,78.3,90.1,3.0,46.0,F,Fail,Fail,1
STD002596,Rohan Rao,BCA - Data Science,59.3,52.0,4.0,95.0,F,Fail,Fail,1
STD002606,Neha Jain,BSc - Computer Science,55.9,68.9,2.0,66.0,F,Fail,Fail,1
STD002645,Rohan Patel,BBA - Human Resource,60.9,63.1,1.2,43.0,F,Fail,Fail,1
STD002656,Arjun Das,BSc - Chemistry,70.7,86.3,2.3,46.0,F,Fail,Fail,1
STD002659,Sana Das,BSc - Mathematics,58.5,60.6,2.7,60.0,F,Fail,Fail,1
STD002661,Sahil Naidu,BA - Economics,100.0,58.5,1.0,44.0,F,Fail,Fail,1
STD002672,Sahil Rathod,BBA - Marketing,74.6,34.1,1.9,47.0,F,Fail,Fail,1
STD002678,Isha Patel,BBA - Marketing,46.8,62.5,2.8,72.0,F,Fail,Fail,1
STD002681,Isha Iyer,BTech - ECE,49.5,78.9,2.1,75.0,F,Fail,Fail,1
STD002690,Shreya Verma,BTech - Mechanical,70.5,54.8,4.0,40.0,F,Fail,Fail,1
STD002696,Yash Menon,BBA - Finance,57.8,58.2,0.7,80.0,F,Fail,Fail,1
STD002707,Arjun Reddy,BBA - Marketing,75.3,79.2,4.1,45.0,F,Fail,Fail,1
STD002716,Kiran Patel,BBA - Marketing,71.2,86.8,0.0,48.0,F,Fail,Fail,1
STD002724,Varun Rathod,BTech - CSE,56.0,52.5,1.6,81.0,F,Fail,Fail,1
STD002732,Sana Chopra,BSc - Computer Science,85.6,67.4,0.3,44.0,F,Fail,Fail,1
STD002735,Aditya Singh,BA - Psychology,97.3,58.3,2.6,41.0,F,Fail,Fail,1
STD002738,Ritika Jain,BTech - ECE,71.7,43.5,2.5,44.0,F,Fail,Fail,1
STD002744,Priya Sharma,BTech - ECE,54.2,100.0,0.0,73.0,F,Fail,Fail,1
STD002749,Shreya Reddy,BTech - CSE,68.7,99.2,3.6,53.0,F,Fail,Fail,1
STD002757,Shreya Rao,BTech - Civil,78.8,71.2,2.8,43.0,F,Fail,Fail,1
STD002760,Anjali Das,BBA - Finance,52.9,71.7,3.7,69.0,F,Fail,Fail,1
STD002774,Rahul Patel,BTech - Civil,59.1,78.7,2.2,67.0,F,Fail,Fail,1
STD002775,Sana Verma,BA - English Literature,70.2,64.7,2.5,52.0,F,Fail,Fail,1
STD002783,Raghav Yadav,BSc - Computer Science,51.8,63.0,3.0,86.0,F,Fail,Fail,1
STD002787,Aditya Bose,BSc - Computer Science,56.9,47.0,3.5,44.0,F,Fail,Fail,1
STD002801,Anjali Naidu,BA - Economics,75.1,78.0,4.4,43.0,F,Fail,Fail,1
STD002802,Vikram Naidu,BSc - Computer Science,58.8,100.0,3.7,88.0,F,Fail,Fail,1
STD002811,Sahil Iyer,BTech - EEE,58.0,94.2,1.3,42.0,F,Fail,Fail,1
STD002815,Rahul Shetty,BSc - Physics,87.9,74.9,1.2,45.0,F,Fail,Fail,1
STD002831,Aditya Naidu,BSc - Physics,50.1,73.4,1.5,93.0,F,Fail,Fail,1
STD002839,Neha Mishra,BA - Economics,51.3,64.6,2.6,95.0,F,Fail,Fail,1
STD002841,Rohan Singh,BTech - CSE,58.8,78.0,1.3,75.0,F,Fail,Fail,1
STD002861,Karthik Shetty,BTech - ECE,53.2,78.1,2.7,62.0,F,Fail,Fail,1
STD002863,Ananya Rathod,BTech - CSE,56.0,70.0,1.1,51.0,F,Fail,Fail,1
STD002868,Yash Mishra,BSc - Computer Science,62.1,67.1,1.0,55.0,F,Fail,Fail,1
STD002876,Rohan Gupta,BTech - CSE,87.2,80.4,0.0,42.0,F,Fail,Fail,1
STD002885,Raghav Patel,BSc - Mathematics,62.4,83.1,2.4,43.0,F,Fail,Fail,1
STD002891,Karthik Nair,BSc - Biology,57.2,88.0,4.4,52.0,F,Fail,Fail,1
STD002892,Anjali Verma,BTech - Mechanical,72.9,69.1,1.7,42.0,F,Fail,Fail,1
STD002893,Kiran Naidu,BTech - Civil,84.5,90.3,2.7,45.0,F,Fail,Fail,1
STD002911,Amrita Iyer,BA - Psychology,90.7,60.5,4.2,41.0,F,Fail,Fail,1
STD002913,Meera Naidu,BSc - Mathematics,80.2,100.0,2.0,42.0,F,Fail,Fail,1
STD002926,Kiran Iyer,BA - English Literature,51.6,71.7,2.0,82.0,F,Fail,Fail,1
STD002955,Neha Rao,BTech - Civil,42.1,49.9,2.2,79.0,F,Fail,Fail,1
STD002970,Rohan Iyer,BTech - EEE,79.8,67.2,0.0,42.0,F,Fail,Fail,1
STD002974,Harsh Verma,BTech - Civil,100.0,61.5,0.2,44.0,F,Fail,Fail,1
STD002979,Yash Khan,BCA - Cyber Security,76.9,61.0,2.5,46.0,F,Fail,Fail,1
STD002987,Vivaan Rathod,BCA - Data Science,58.7,66.9,1.3,66.0,F,Fail,Fail,1
STD003013,Isha Shetty,BBA - Finance,78.4,45.7,1.9,47.0,F,Fail,Fail,1
STD003016,Ritika Rathod,BSc - Computer Science,54.8,56.3,4.4,45.0,F,Fail,Fail,1
STD003022,Raghav Rao,BCA - Cyber Security,94.7,62.1,3.8,43.0,F,Fail,Fail,1
STD003024,Jahnavi Rao,BTech - CSE,57.6,87.4,2.3,81.0,F,Fail,Fail,1
STD003027,Kiran Patel,BTech - EEE,73.2,90.5,0.0,43.0,F,Fail,Fail,1
STD003033,Aarav Bose,BBA - Human Resource,80.9,57.9,1.5,46.0,F,Fail,Fail,1
STD003040,Sana Reddy,BCA - Cyber Security,61.6,90.7,3.4,56.0,F,Fail,Fail,1
STD003042,Sana Rao,BBA - Finance,59.3,73.9,2.5,91.0,F,Fail,Fail,1
STD003044,Arjun Chopra,BSc - Chemistry,79.0,67.7,6.0,41.0,F,Fail,Fail,1
STD003046,Vivaan Iyer,BTech - CSE,80.1,48.3,2.1,44.0,F,Fail,Fail,1
STD003064,Yash Singh,BTech - IT,52.1,83.1,2.6,46.0,F,Fail,Fail,1
STD003094,Sanjay Das,BTech - IT,62.5,83.2,2.4,51.0,F,Fail,Fail,1
STD003096,Harsh Menon,BTech - IT,53.1,92.9,3.0,97.0,F,Fail,Fail,1
STD003097,Yash Naidu,BA - Economics,70.5,82.5,4.1,49.0,F,Fail,Fail,1
STD003106,Pooja Sharma,BSc - Computer Science,57.2,69.3,2.7,90.0,F,Fail,Fail,1
STD003111,Kiran Mishra,BTech - IT,44.4,92.5,3.6,70.0,F,Fail,Fail,1
STD003112,Jahnavi Sharma,BCA - Data Science,87.8,96.6,1.0,40.0,F,Fail,Fail,1
STD003128,Sneha Singh,BBA - Marketing,80.0,100.0,0.3,45.0,F,Fail,Fail,1
STD003136,Ananya Menon,BTech - IT,43.3,71.7,1.9,96.0,F,Fail,Fail,1
STD003146,Kiran Bose,BTech - IT,67.7,67.2,4.0,51.0,F,Fail,Fail,1
STD003147,Karthik Gupta,BCA - Data Science,57.2,71.0,1.9,78.0,F,Fail,Fail,1
STD003154,Amrita Rao,BSc - Physics,93.4,67.5,2.4,44.0,F,Fail,Fail,1
STD003157,Aditya Iyer,BCA - Data Science,85.9,85.8,4.1,44.0,F,Fail,Fail,1
STD003159,Priya Jain,BCA - Cyber Security,89.1,70.5,3.9,42.0,F,Fail,Fail,1
STD003163,Vikram Yadav,BTech - EEE,54.9,68.5,2.3,46.0,F,Fail,Fail,1
STD003167,Harsh Reddy,BCA - Data Science,59.6,31.3,4.1,48.0,F,Fail,Fail,1
STD003169,Arjun Das,BTech - EEE,100.0,56.3,0.1,40.0,F,Fail,Fail,1
STD003172,Sahil Gupta,BSc - Physics,57.6,59.2,2.6,40.0,F,Fail,Fail,1
STD003173,Sneha Naidu,BTech - EEE,74.7,64.3,2.7,40.0,F,Fail,Fail,1
STD003185,Sahil Reddy,BTech - ECE,69.5,69.7,0.1,45.0,F,Fail,Fail,1
STD003204,Isha Rao,BBA - Human Resource,85.5,66.5,0.2,46.0,F,Fail,Fail,1
STD003205,Neha Rao,BTech - ECE,82.0,55.3,2.1,43.0,F,Fail,Fail,1
STD003217,Isha Shetty,BTech - Mechanical,74.1,67.3,0.2,47.0,F,Fail,Fail,1
STD003220,Anjali Singh,BTech - ECE,70.9,71.4,1.8,57.0,C,Pass,Fail,1
STD003222,Vivaan Mishra,BCA - Software Engineering,82.1,80.6,3.3,41.0,F,Fail,Fail,1
STD003240,Kiran Mishra,BA - English Literature,49.5,81.3,2.1,99.0,F,Fail,Fail,1
STD003243,Yash Shetty,BTech - EEE,49.0,81.9,2.1,83.0,F,Fail,Fail,1
STD003251,Amrita Shetty,BA - English Literature,58.0,60.4,0.0,73.0,F,Fail,Fail,1
STD003254,Sanjay Khan,BTech - IT,71.0,59.3,3.8,40.0,F,Fail,Fail,1
STD003258,Sanjay Sharma,BBA - Finance,57.2,55.1,2.3,81.0,F,Fail,Fail,1
STD003266,Amrita Verma,BSc - Mathematics,53.2,73.6,3.0,99.0,F,Fail,Fail,1
STD003277,Raghav Yadav,BBA - Finance,70.4,82.5,4.0,51.0,F,Fail,Fail,1
STD003278,Ritika Shetty,BA - Psychology,84.9,80.4,0.0,41.0,F,Fail,Fail,1
STD003281,Ananya Rathod,BTech - EEE,57.9,62.2,3.1,60.0,F,Fail,Fail,1
STD003284,Yash Gupta,BA - English Literature,89.8,72.6,3.0,41.0,F,Fail,Fail,1
STD003290,Rohan Iyer,BSc - Computer Science,59.8,57.1,1.8,96.0,F,Fail,Fail,1
STD003305,Harsh Mishra,BTech - IT,77.1,51.9,3.7,48.0,F,Fail,Fail,1
STD003309,Meera Menon,BSc - Mathematics,62.1,63.3,2.9,44.0,F,Fail,Fail,1
STD003310,Rohan Yadav,BSc - Mathematics,53.3,89.0,2.1,46.0,F,Fail,Fail,1
STD003321,Aditya Yadav,BBA - Finance,78.2,73.9,2.4,40.0,F,Fail,Fail,1
STD003322,Sanjay Gupta,BTech - Civil,62.9,51.7,2.5,54.0,F,Fail,Fail,1
STD003330,Ananya Gupta,BTech - ECE,69.1,89.2,0.3,44.0,F,Fail,Fail,1
STD003336,Sahil Rao,BSc - Physics,92.5,77.4,1.7,43.0,F,Fail,Fail,1
STD003347,Yash Verma,BSc - Computer Science,56.4,81.1,4.2,95.0,F,Fail,Fail,1
STD003350,Amit Gupta,BA - Psychology,65.9,46.9,1.1,46.0,F,Fail,Fail,1
STD003353,Karthik Menon,BSc - Chemistry,70.6,70.8,2.0,48.0,F,Fail,Fail,1
STD003354,Amrita Chopra,BTech - EEE,65.3,84.4,2.2,43.0,F,Fail,Fail,1
STD003363,Ananya Jain,BA - Economics,58.4,72.9,3.3,78.0,F,Fail,Fail,1
STD003368,Arjun Bose,BTech - CSE,83.7,77.4,1.5,44.0,F,Fail,Fail,1
STD003369,Meera Menon,BBA - Human Resource,51.6,67.3,2.7,61.0,F,Fail,Fail,1
STD003375,Sana Gupta,BTech - Mechanical,54.1,85.5,0.5,92.0,F,Fail,Fail,1
STD003407,Aditya Naidu,BCA - Data Science,88.3,93.4,2.0,44.0,F,Fail,Fail,1
STD003408,Sana Verma,BSc - Computer Science,64.1,70.6,2.7,45.0,F,Fail,Fail,1
STD003412,Harsh Mishra,BSc - Computer Science,58.9,87.4,1.9,71.0,F,Fail,Fail,1
STD003417,Raghav Gupta,BSc - Mathematics,78.1,84.9,3.7,49.0,F,Fail,Fail,1
STD003420,Anjali Reddy,BA - English Literature,71.5,81.2,0.0,47.0,F,Fail,Fail,1
STD003423,Ananya Yadav,BBA - Finance,72.6,74.2,3.6,41.0,F,Fail,Fail,1
STD003429,Diya Verma,BBA - Marketing,66.9,80.5,3.2,41.0,F,Fail,Fail,1
STD003438,Yash Nair,BCA - Software Engineering,84.2,81.8,3.9,40.0,F,Fail,Fail,1
STD003441,Rohan Rao,BSc - Chemistry,55.7,82.7,0.7,90.0,F,Fail,Fail,1
STD003449,Diya Menon,BSc - Mathematics,45.0,64.1,0.7,41.0,F,Fail,Fail,1
STD003464,Sahil Das,BSc - Chemistry,59.9,45.1,2.1,71.0,F,Fail,Fail,1
STD003470,Aditya Verma,BTech - CSE,84.5,91.1,1.6,41.0,F,Fail,Fail,1
STD003479,Vikram Nair,BBA - Finance,55.9,60.8,1.1,58.0,F,Fail,Fail,1
STD003481,Kiran Khan,BTech - Civil,79.3,75.1,2.4,42.0,F,Fail,Fail,1
STD003490,Vikram Gupta,BBA - Marketing,56.0,83.8,1.6,81.0,F,Fail,Fail,1
STD003493,Aditya Iyer,BBA - Finance,66.7,69.3,2.3,42.0,F,Fail,Fail,1
STD003500,Ritika Jain,BTech - CSE,59.4,91.5,0.6,70.0,F,Fail,Fail,1
STD003509,Ritika Bose,BBA - Finance,53.3,99.3,1.1,62.0,F,Fail,Fail,1
STD003515,Sneha Khan,BSc - Biology,55.0,58.8,4.6,59.0,F,Fail,Fail,1
STD003516,Arjun Menon,BTech - ECE,84.4,71.7,2.4,46.0,F,Fail,Fail,1
STD003517,Sanjay Shetty,BTech - EEE,40.9,64.6,2.0,41.0,F,Fail,Fail,1
STD003518,Neha Bose,BSc - Computer Science,93.2,71.4,3.8,44.0,F,Fail,Fail,1
STD003540,Rahul Shetty,BTech - CSE,93.3,71.6,1.5,44.0,F,Fail,Fail,1
STD003562,Kiran Jain,BCA - Software Engineering,57.0,84.1,4.2,94.0,F,Fail,Fail,1
STD003566,Meera Nair,BSc - Computer Science,51.7,92.3,2.8,87.0,F,Fail,Fail,1
STD003572,Karthik Mishra,BSc - Computer Science,70.1,82.8,2.8,44.0,F,Fail,Fail,1
STD003576,Shreya Chopra,BTech - CSE,75.2,73.3,1.0,41.0,F,Fail,Fail,1
STD003580,Amit Singh,BTech - EEE,66.9,60.6,2.5,40.0,F,Fail,Fail,1
STD003617,Rahul Gupta,BBA - Marketing,73.6,69.1,3.0,40.0,F,Fail,Fail,1
STD003624,Pooja Patel,BTech - CSE,58.0,89.4,2.3,77.0,F,Fail,Fail,1
STD003629,Aditya Jain,BTech - Mechanical,89.5,76.7,3.0,43.0,F,Fail,Fail,1
STD003632,Neha Yadav,BTech - ECE,76.8,86.9,1.8,44.0,F,Fail,Fail,1
STD003641,Anjali Rathod,BBA - Human Resource,56.5,81.6,2.8,78.0,F,Fail,Fail,1
STD003644,Sneha Patel,BTech - CSE,68.1,54.3,0.2,50.0,F,Fail,Fail,1
STD003649,Sanjay Khan,BSc - Computer Science,59.8,58.0,1.5,87.0,F,Fail,Fail,1
STD003665,Sana Verma,BTech - CSE,71.2,66.7,0.3,43.0,F,Fail,Fail,1
STD003678,Varun Menon,BTech - IT,56.0,68.5,5.9,79.0,F,Fail,Fail,1
STD003705,Sneha Mishra,BBA - Finance,58.2,70.4,0.4,82.0,F,Fail,Fail,1
STD003708,Raghav Iyer,BA - Psychology,65.2,94.2,2.8,54.0,F,Fail,Fail,1
STD003709,Isha Yadav,BBA - Human Resource,43.1,47.0,1.3,63.0,F,Fail,Fail,1
STD003725,Kiran Sharma,BA - Psychology,83.5,78.8,2.2,40.0,F,Fail,Fail,1
STD003732,Neha Gupta,BBA - Marketing,77.5,69.0,3.0,45.0,F,Fail,Fail,1
STD003733,Karthik Singh,BTech - Mechanical,83.6,77.1,2.0,45.0,F,Fail,Fail,1
STD003734,Diya Naidu,BSc - Computer Science,82.5,76.0,0.0,45.0,F,Fail,Fail,1
STD003758,Sahil Jain,BTech - ECE,57.1,69.9,0.9,59.0,F,Fail,Fail,1
STD003759,Ananya Reddy,BTech - CSE,57.1,62.7,1.8,80.0,F,Fail,Fail,1
STD003763,Neha Das,BSc - Physics,76.4,69.3,3.6,45.0,F,Fail,Fail,1
STD003766,Harsh Menon,BSc - Computer Science,81.6,57.5,2.8,42.0,F,Fail,Fail,1
STD003771,Neha Patel,BSc - Chemistry,53.2,69.5,3.2,68.0,F,Fail,Fail,1
STD003774,Vikram Rathod,BSc - Biology,54.5,57.9,3.3,70.0,F,Fail,Fail,1
STD003775,Vikram Gupta,BTech - IT,55.4,71.1,0.0,67.0,F,Fail,Fail,1
STD003776,Diya Reddy,BBA - Marketing,62.2,74.3,0.3,53.0,F,Fail,Fail,1
STD003783,Amrita Chopra,BBA - Marketing,92.7,76.1,1.2,44.0,F,Fail,Fail,1
STD003798,Isha Das,BSc - Chemistry,100.0,81.7,4.1,42.0,F,Fail,Fail,1
STD003803,Aarav Naidu,BA - English Literature,55.0,96.1,2.5,84.0,F,Fail,Fail,1
STD003807,Yash Bose,BSc - Physics,73.6,83.6,0.4,40.0,F,Fail,Fail,1
STD003808,Neha Chopra,BSc - Computer Science,67.2,68.6,3.5,42.0,F,Fail,Fail,1
STD003821,Pooja Khan,BBA - Human Resource,78.6,60.0,1.1,42.0,F,Fail,Fail,1
STD003849,Sahil Verma,BTech - CSE,59.5,76.7,4.2,71.0,F,Fail,Fail,1
STD003865,Anjali Shetty,BA - Economics,59.9,54.6,4.6,100.0,F,Fail,Fail,1
STD003895,Ritika Iyer,BSc - Mathematics,62.7,93.8,2.5,55.0,F,Fail,Fail,1
STD003897,Amrita Jain,BCA - Data Science,52.6,74.3,3.0,86.0,F,Fail,Fail,1
STD003919,Raghav Sharma,BTech - EEE,59.0,77.1,2.6,83.0,F,Fail,Fail,1
STD003926,Meera Bose,BTech - CSE,66.0,74.1,0.9,43.0,F,Fail,Fail,1
STD003933,Vivaan Iyer,BTech - CSE,100.0,90.0,3.2,42.0,F,Fail,Fail,1
STD003937,Vikram Patel,BA - English Literature,71.0,83.2,2.3,41.0,F,Fail,Fail,1
STD003943,Sneha Patel,BCA - Software Engineering,61.4,78.1,1.6,43.0,F,Fail,Fail,1
STD003947,Karthik Chopra,BTech - Mechanical,52.8,72.2,1.4,64.0,F,Fail,Fail,1
STD003948,Rahul Singh,BTech - ECE,70.0,75.1,2.9,45.0,F,Fail,Fail,1
STD003966,Aarav Gupta,BTech - IT,79.7,78.8,1.7,44.0,F,Fail,Fail,1
STD003981,Anjali Sharma,BSc - Mathematics,63.9,75.2,3.4,40.0,F,Fail,Fail,1
STD003985,Neha Bose,BSc - Computer Science,52.9,98.1,3.6,60.0,F,Fail,Fail,1
STD003986,Sanjay Nair,BA - English Literature,52.3,85.2,4.7,51.0,F,Fail,Fail,1
STD004002,Sneha Mishra,BBA - Human Resource,53.1,65.9,2.9,52.0,F,Fail,Fail,1
STD004005,Varun Gupta,BTech - CSE,48.6,58.3,2.7,74.0,F,Fail,Fail,1
STD004023,Diya Yadav,BSc - Computer Science,73.3,74.6,4.2,41.0,F,Fail,Fail,1
STD004034,Harsh Bose,BTech - IT,92.0,58.0,3.9,41.0,F,Fail,Fail,1
STD004047,Aditya Khan,BSc - Physics,66.5,97.3,1.0,49.0,F,Fail,Fail,1
STD004048,Harsh Gupta,BTech - CSE,64.6,68.0,4.6,47.0,F,Fail,Fail,1
STD004055,Vikram Bose,BSc - Physics,77.5,66.5,3.7,41.0,F,Fail,Fail,1
STD004057,Neha Mishra,BBA - Human Resource,78.0,92.8,3.2,49.0,F,Fail,Fail,1
STD004061,Rahul Khan,BCA - Cyber Security,61.3,75.0,3.1,52.0,F,Fail,Fail,1
STD004062,Raghav Mishra,BA - English Literature,88.0,55.9,2.1,41.0,F,Fail,Fail,1
STD004073,Anjali Gupta,BSc - Computer Science,93.5,50.8,2.7,41.0,F,Fail,Fail,1
STD004076,Vikram Khan,BTech - IT,94.1,66.8,3.5,41.0,F,Fail,Fail,1
STD004080,Rahul Shetty,BSc - Mathematics,59.6,83.4,2.3,100.0,F,Fail,Fail,1
STD004087,Amrita Bose,BTech - EEE,79.8,86.7,2.1,47.0,F,Fail,Fail,1
STD004090,Aarav Reddy,BCA - Cyber Security,57.5,80.0,1.5,74.0,F,Fail,Fail,1
STD004095,Varun Sharma,BTech - EEE,100.0,73.0,2.4,44.0,F,Fail,Fail,1
STD004102,Amrita Menon,BSc - Chemistry,55.2,59.6,2.0,52.0,F,Fail,Fail,1
STD004104,Pooja Das,BA - Economics,47.6,54.9,4.3,73.0,F,Fail,Fail,1
STD004110,Anjali Verma,BTech - CSE,59.8,66.1,1.3,54.0,F,Fail,Fail,1
STD004114,Yash Naidu,BSc - Physics,66.3,73.3,0.5,48.0,F,Fail,Fail,1
STD004128,Sneha Rathod,BSc - Chemistry,57.5,59.3,0.0,74.0,F,Fail,Fail,1
STD004131,Vivaan Sharma,BTech - EEE,79.5,76.2,0.9,41.0,F,Fail,Fail,1
STD004142,Sneha Verma,BSc - Mathematics,68.0,99.1,1.4,44.0,F,Fail,Fail,1
STD004144,Rohan Gupta,BA - Economics,79.3,69.2,0.9,43.0,F,Fail,Fail,1
STD004145,Rahul Verma,BTech - CSE,50.5,84.5,2.2,64.0,F,Fail,Fail,1
STD004147,Arjun Khan,BSc - Chemistry,57.8,83.9,0.0,78.0,F,Fail,Fail,1
STD004159,Pooja Naidu,BTech - ECE,51.0,73.5,1.2,74.0,F,Fail,Fail,1
STD004161,Ananya Chopra,BTech - CSE,99.2,100.0,0.1,43.0,F,Fail,Fail,1
STD004165,Pooja Verma,BTech - CSE,52.7,57.4,0.0,40.0,F,Fail,Fail,1
STD004166,Raghav Yadav,BSc - Computer Science,59.4,73.5,0.9,99.0,F,Fail,Fail,1
STD004168,Sneha Naidu,BTech - IT,59.6,67.3,1.0,59.0,F,Fail,Fail,1
STD004180,Rohan Menon,BTech - CSE,59.0,81.7,4.3,89.0,F,Fail,Fail,1
STD004197,Sahil Singh,BCA - Data Science,69.2,84.8,1.2,53.0,F,Fail,Fail,1
STD004198,Vikram Reddy,BTech - Civil,75.7,82.3,3.9,44.0,F,Fail,Fail,1
STD004202,Isha Menon,BTech - EEE,75.3,68.5,2.8,42.0,F,Fail,Fail,1
STD004208,Neha Verma,BTech - Civil,64.5,78.9,2.9,42.0,F,Fail,Fail,1
STD004236,Kiran Naidu,BSc - Mathematics,64.1,100.0,3.1,50.0,F,Fail,Fail,1
STD004241,Shreya Naidu,BCA - Cyber Security,89.8,60.4,3.1,43.0,F,Fail,Fail,1
STD004251,Isha Chopra,BSc - Computer Science,51.0,66.2,3.6,86.0,F,Fail,Fail,1
STD004254,Diya Chopra,BTech - EEE,86.6,82.6,0.9,41.0,F,Fail,Fail,1
STD004255,Sahil Patel,BSc - Computer Science,69.9,88.6,2.1,41.0,F,Fail,Fail,1
STD004266,Sahil Reddy,BSc - Chemistry,57.3,25.8,2.2,60.0,F,Fail,Fail,1
STD004287,Aarav Menon,BCA - Software Engineering,63.2,70.5,3.7,40.0,F,Fail,Fail,1
STD004307,Meera Verma,BBA - Finance,76.5,66.1,3.5,43.0,F,Fail,Fail,1
STD004316,Arjun Jain,BSc - Mathematics,59.4,54.0,5.8,77.0,F,Fail,Fail,1
STD004333,Sanjay Mishra,BCA - Data Science,53.0,75.9,0.0,56.0,F,Fail,Fail,1
STD004344,Pooja Menon,BSc - Computer Science,89.7,44.4,3.2,42.0,F,Fail,Fail,1
STD004345,Rohan Das,BBA - Marketing,50.2,59.4,1.3,47.0,F,Fail,Fail,1
STD004347,Priya Patel,BSc - Computer Science,80.9,77.0,2.0,44.0,F,Fail,Fail,1
STD004356,Amit Mishra,BTech - Mechanical,81.8,100.0,1.3,47.0,F,Fail,Fail,1
STD004358,Sneha Menon,BTech - CSE,63.8,60.9,3.0,47.0,F,Fail,Fail,1
STD004377,Varun Chopra,BSc - Computer Science,65.0,76.4,2.8,52.0,F,Fail,Fail,1
STD004382,Ananya Khan,BSc - Computer Science,64.7,60.3,1.5,55.0,F,Fail,Fail,1
STD004393,Shreya Bose,BTech - CSE,58.9,69.3,1.2,92.0,F,Fail,Fail,1
STD004395,Vivaan Singh,BTech - IT,77.4,90.4,4.0,42.0,F,Fail,Fail,1
STD004400,Varun Iyer,BTech - CSE,57.6,100.0,2.3,79.0,F,Fail,Fail,1
STD004406,Raghav Reddy,BBA - Marketing,71.6,84.7,1.0,40.0,F,Fail,Fail,1
STD004411,Sneha Reddy,BTech - ECE,44.2,72.7,2.4,93.0,F,Fail,Fail,1
STD004412,Harsh Verma,BCA - Software Engineering,81.0,84.2,2.6,46.0,F,Fail,Fail,1
STD004415,Varun Patel,BA - Psychology,51.9,95.0,2.3,70.0,F,Fail,Fail,1
STD004423,Harsh Jain,BA - English Literature,100.0,68.2,1.9,41.0,F,Fail,Fail,1
STD004429,Raghav Das,BTech - CSE,80.9,58.3,3.7,43.0,F,Fail,Fail,1
STD004433,Rohan Khan,BSc - Computer Science,58.1,83.9,1.5,65.0,F,Fail,Fail,1
STD004435,Vikram Gupta,BTech - Civil,72.9,63.0,2.1,42.0,F,Fail,Fail,1
STD004438,Sanjay Gupta,BTech - EEE,84.7,73.8,2.4,43.0,F,Fail,Fail,1
STD004439,Harsh Khan,BTech - Mechanical,56.9,34.4,2.1,47.0,F,Fail,Fail,1
STD004451,Vikram Jain,BBA - Human Resource,45.6,75.8,2.0,84.0,F,Fail,Fail,1
STD004456,Jahnavi Das,BTech - EEE,69.3,86.1,2.5,53.0,F,Fail,Fail,1
STD004457,Amrita Rao,BCA - Software Engineering,68.4,89.6,3.0,47.0,F,Fail,Fail,1
STD004461,Sahil Chopra,BTech - Mechanical,86.1,81.3,3.6,41.0,F,Fail,Fail,1
STD004463,Vikram Patel,BA - Psychology,77.4,58.6,1.2,41.0,F,Fail,Fail,1
STD004494,Arjun Nair,BBA - Finance,69.1,67.6,1.8,50.0,F,Fail,Fail,1
STD004530,Varun Nair,BSc - Mathematics,57.2,63.7,2.5,76.0,F,Fail,Fail,1
STD004566,Pooja Rao,BTech - CSE,87.2,67.6,3.8,45.0,F,Fail,Fail,1
STD004577,Amrita Chopra,BSc - Computer Science,57.9,71.4,1.6,53.0,F,Fail,Fail,1
STD004588,Neha Nair,BSc - Physics,84.1,66.7,2.6,44.0,F,Fail,Fail,1
